,Unnamed: 0,Tweet Text,Tweet Datetime,Tweet Id,Twitter Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool,Twitter @ Name
15,15,"RT @shoesbyFIS: Sold out last night 
Caribe 
Smirnoff black &amp; green 
Shandy 
Malta 
WATER
Hennessy 
Tequila 
White oak 
Puncheon 
Ice 
Coke…",2022-03-30 16:58:05,1509213385564565506,,,,14,0,en,Twitter for iPhone,,,False,Megul15
16,16,"RT @btstranslation7: 9.  the uncanny counter 😼
🐰: #waaatchedittttt

10. stranger🤫
🐰: #okie

11. watch all the videos
🐰: #thenwhenwouldiever…",2022-03-30 16:58:03,1509213375397605379,,,,46,0,en,Twitter for Android,,,False,bbyjoonbug_
17,17,"RT @baIenciagajk: someone’s rec was ""the end of the fxxxing world"" and jungkook replied ""the end of the fxxxing corona"" PLEASE",2022-03-30 16:58:01,1509213368540082177,,,,516,0,en,Twitter for iPhone,,,False,syoobga
18,18,"RT @googiefolder: jungkook instagram story update

🐰 netflix recommendations let's go 

👤 the end of the f...ing world 
🐰 #/the end of the…",2022-03-30 16:58:00,1509213365104611329,,,,4268,0,en,Twitter Web App,,,False,jungkooks_Hoe0
19,19,RT @waxoriginals: Here’s a giveaway to celebrate the fact I’ve finally tested negative for corona!! To win this #adidas Gazelle and set of…,2022-03-30 16:57:54,1509213340643565569,,,,75,0,en,Twitter for iPhone,,,False,ITFCFerry
20,20,"RT @btsbaragi_jk: 👤 The End of the F***ing World
🐰 #/The End of F***ing Corona

👤The adam project
🐰#/ooookkkk https://t.co/hVpogoHABA",2022-03-30 16:57:50,1509213323836809221,,,,1139,0,en,Twitter for iPhone,,,False,GoldenMoonLab
21,21,"RT @miiniyoongs: 💜 ‘The End Of The F***ing World’
🐰 #/the end of the f***ing corona

💜 ‘The adam project’
🐰 #/OOOOKKKK https://t.co/MmDZm5q…",2022-03-30 16:57:50,1509213322733764608,,,,1403,0,en,Twitter for iPhone,,,False,seokjinslvr
22,22,"RT @googiefolder: jungkook instagram story update

🐰 netflix recommendations let's go 

👤 the end of the f...ing world 
🐰 #/the end of the…",2022-03-30 16:57:50,1509213321576255494,,,,4268,0,en,Twitter for Android,,,False,gaticafl
23,23,"@DirttyDeww @business You won't. Unless you've got antibodies to prove you've had it. Trouble us, even naturally pr… https://t.co/2LX1ZEE0hp",2022-03-30 16:57:49,1509213319579807747,,,,0,0,en,Twitter for Android,1.509207213285552e+18,1.2879847057915003e+18,False,lunaberga
24,24,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:57:48,1509213312617119747,,,,24702,0,en,Twitter for iPhone,,,False,bangbree77
25,25,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:57:41,1509213283361853440,,,,24702,0,en,Twitter for iPhone,,,False,MochiCookie6
26,26,"RT @thetaeprint: [INFO] Taehyung commented under Jungkook’s instagram oost 

🐻: “Look at those dance moves.. corona seems to have lost agai…",2022-03-30 16:57:38,1509213273199157258,,,,4177,0,en,Twitter for Android,,,False,suckerforjisoo1
27,27,"RT @btsqtsarchive: “Corona lost to Jungkook” ㅡ 220330, Kim Taehyung Instagram Comment 🔥✊",2022-03-30 16:57:37,1509213269474660352,,,,12123,0,en,Twitter for Android,,,False,bloopbts3
28,28,RT @rmoonchlid: corona lost to jungkookie https://t.co/EMNkWA3b4I,2022-03-30 16:57:35,1509213260637253636,,,,1880,0,en,Twitter for Android,,,False,jhobiot
29,29,"RT @googiefolder: jungkook instagram story update

🐰 netflix recommendations let's go 

👤 the end of the f...ing world 
🐰 #/the end of the…",2022-03-30 16:57:34,1509213256161771523,,,,4268,0,en,Twitter for Android,,,False,taenkerbel
30,30,"RT @btsqtsarchive: “Corona lost to Jungkook” ㅡ 220330, Kim Taehyung Instagram Comment 🔥✊",2022-03-30 16:57:32,1509213245923504130,,,,12123,0,en,Twitter Web App,,,False,nomadicneon
31,31,"RT @baIenciagajk: someone’s rec was ""the end of the fxxxing world"" and jungkook replied ""the end of the fxxxing corona"" PLEASE",2022-03-30 16:57:30,1509213237484703748,,,,516,0,en,Twitter for iPhone,,,False,fck0k
32,32,"RT @realvkk: 🐯 ""Corona lost to Jungkookie"" HE SAID JUNGKOOKIE 😭",2022-03-30 16:57:28,1509213230979510272,,,,1299,0,en,Twitter for Android,,,False,wife_taekook
33,33,"RT @googiefolder: jungkook instagram story update

🐰 netflix recommendations let's go 

👤 the end of the f...ing world 
🐰 #/the end of the…",2022-03-30 16:57:26,1509213219491303424,,,,4268,0,en,Twitter for Android,,,False,dearclassified
34,34,RT @rmoonchlid: corona lost to jungkookie https://t.co/EMNkWA3b4I,2022-03-30 16:57:20,1509213196955316225,,,,1880,0,en,Twitter for iPhone,,,False,acejeongkook
35,35,"RT @btsbaragi_jk: 👤 The End of the F***ing World
🐰 #/The End of F***ing Corona

👤The adam project
🐰#/ooookkkk https://t.co/hVpogoHABA",2022-03-30 16:57:19,1509213193142509568,,,,1139,0,en,Twitter for iPhone,,,False,ktaeygi
36,36,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:57:18,1509213188654612485,,,,24702,0,en,Twitter for Android,,,False,Micel_Garci
37,37,"RT @googiefolder: jungkook instagram story update

🐰 netflix recommendations let's go 

👤 the end of the f...ing world 
🐰 #/the end of the…",2022-03-30 16:57:17,1509213185206718464,,,,4268,0,en,Twitter for Android,,,False,ChaeriCheshire
38,38,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:57:16,1509213177535516673,,,,24702,0,en,Twitter for iPhone,,,False,sugasdayoff
39,39,"RT @GilTBTS: But around 2004 things start to go sideways. Back to Emir:

Life treats you gently like
Virgin Mary
But then strikes back
Like…",2022-03-30 16:57:15,1509213175455096840,,,,1,0,en,Twitter Web App,,,False,GilTBTS
40,40,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:57:12,1509213161383153664,,,,24702,0,en,Twitter Web App,,,False,drink_dionysus
41,41,"RT @googiefolder: jungkook instagram story update

🐰 netflix recommendations let's go 

👤 the end of the f...ing world 
🐰 #/the end of the…",2022-03-30 16:57:11,1509213157017157632,,,,4268,0,en,Twitter for Android,,,False,taeggukzx57
42,42,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:57:10,1509213154538143744,,,,24702,0,en,Twitter for iPhone,,,False,jiminychimm
43,43,"RT @RichardBarrow: Corona on the beach on Phi Phi island. Cheers!

* Please drink responsibly. Other brands of beer are available. https://…",2022-03-30 16:57:09,1509213151748841474,,,,4,0,en,Twitter Web App,,,False,1ditorial
44,44,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:57:09,1509213149483855872,,,,24702,0,en,Twitter for Android,,,False,moonygv
45,45,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:57:08,1509213145230888981,,,,24702,0,en,Twitter for iPhone,,,False,yungirito
46,46,So I guess Corona is now the official “Cerveza” of MLB. But they still have an official “Beer” which is Budweiser.… https://t.co/2Gnfq2I7mA,2022-03-30 16:57:04,1509213130160754708,,,,0,0,en,Twitter for iPhone,,,False,BrianThelady
47,47,RT @rmoonchlid: corona lost to jungkookie https://t.co/EMNkWA3b4I,2022-03-30 16:57:04,1509213129288609792,,,,1880,0,en,Twitter for Android,,,False,nonu_02
48,48,"RT @SSCGD_STUDENT: Hon'ble @HMOIndia Shri @AmitShah ji, please discuss the issue of SSC GD-2018 and give relief to all those candidates who…",2022-03-30 16:57:02,1509213121990180869,,,,601,0,en,Twitter for Android,,,False,Gaurav241093
49,49,"RT @TechLoner: The corona testing in SL made about $4 million+, till today that money is not in the budget...when questioned, the governmen…",2022-03-30 16:57:00,1509213111647100936,,,,2,0,en,Twitter for iPhone,,,False,AbdinasserAA
50,50,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:56:57,1509213098925715458,,,,24702,0,en,Twitter Web App,,,False,Sweet_tae4
51,51,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:56:54,1509213087412498437,,,,24702,0,en,Twitter for iPhone,,,False,YoonginaD
52,52,RT @OutsourcestaffD: Corona warriors we wants justice’s @KapilMishra_IND @msisodia @SatyendarJain @MoHFW_INDIA @DHSCgovuk @PMOIndia @narend…,2022-03-30 16:56:53,1509213084707344384,,,,8,0,en,Twitter for Android,,,False,itsjeevanpathak
53,53,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:56:53,1509213083171840011,,,,24702,0,en,Twitter for iPhone,,,False,beibynijk
54,54,"RT @googiefolder: jungkook instagram story update

🐰 netflix recommendations let's go 

👤 the end of the f...ing world 
🐰 #/the end of the…",2022-03-30 16:56:46,1509213054512205830,,,,4268,0,en,Twitter for Android,,,False,thecathlady
55,55,"👤 The End of the F***ing World
🐰 #/ El fin de esta F***ing Corona/Covid 

••••

👤The adam project
🐰#/ooookkkk https://t.co/qTEfIz67kR",2022-03-30 16:56:44,1509213045771411461,,,,0,0,en,Twitter for Android,1.5092129451542897e+18,1.4963015316327096e+18,False,Sour_hobi
56,56,"RT @meazaG_: Bisrat is a dear friend &amp; an ardent public servant. Prior to @AbiyAhmedAli waging the ongoing #TigrayGenocide, she was one of…",2022-03-30 16:56:43,1509213040578805762,,,,705,0,en,Twitter for Android,,,True,Tigray47217269
57,57,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:56:42,1509213036258930690,,,,24702,0,en,Twitter for Android,,,False,Aroundthemarr_
58,58,"RT @googiefolder: jungkook instagram story update

🐰 netflix recommendations let's go 

👤 the end of the f...ing world 
🐰 #/the end of the…",2022-03-30 16:56:38,1509213018722287620,,,,4268,0,en,Twitter for Android,,,False,xvminsu
59,59,"RT @btsqtsarchive: “Corona lost to Jungkook” ㅡ 220330, Kim Taehyung Instagram Comment 🔥✊",2022-03-30 16:56:36,1509213009821855745,,,,12123,0,en,Twitter for Android,,,False,runjeonjungkook
60,60,RT @rmoonchlid: corona lost to jungkookie https://t.co/EMNkWA3b4I,2022-03-30 16:56:35,1509213009318711301,,,,1880,0,en,Twitter for iPhone,,,False,yungirito
61,61,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:56:31,1509212992386535425,,,,24702,0,en,Twitter for iPhone,,,False,oohmaejao
62,62,"RT @btsbaragi_jk: 👤 The End of the F***ing World
🐰 #/The End of F***ing Corona

👤The adam project
🐰#/ooookkkk https://t.co/hVpogoHABA",2022-03-30 16:56:28,1509212977936826374,,,,1139,0,en,Twitter for Android,,,False,Hotkasa
63,63,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:56:26,1509212969732821007,,,,24702,0,en,Twitter for Android,,,False,winternone
64,64,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:56:25,1509212965291106319,,,,24702,0,en,Twitter for iPhone,,,False,kootiemark
65,65,"Just gonna sit here alone le Corona yaka
Akere hakena girlfriend 🤷🏽‍♂️😅 https://t.co/FjW8lgCfM8",2022-03-30 16:56:24,1509212961721696256,,,,0,1,en,Twitter for Android,,,False,Boikanyo_Bix
66,66,"RT @jjklve: someone recommended ""the end of the fxxxing world"" to jungkook and he replied ""the end of the fxxxing corona"" 😭😭 https://t.co/v…",2022-03-30 16:56:09,1509212897217748992,,,,755,0,en,Twitter for iPhone,,,False,tobibonus
67,67,@andobiki It would be the Venom Venom Fruit Model Corona,2022-03-30 16:56:08,1509212894466039816,,,,0,0,en,Twitter Web App,1.5091978281193144e+18,8.159688398464778e+17,False,Hamonikafe
68,68,"RT @haruharu_w_bts: 🐯look look look at those dance steps. corona lost to jungkook, and i couldn’t even move &lt;when i caught covid&gt; 😐😲 https:…",2022-03-30 16:56:03,1509212873893244928,,,,20565,0,en,Twitter for Android,,,True,kthroars
69,69,RT @AndersonAfDMdEP: 🇬🇧| #France: @EmmanuelMacron had his tough #Corona policy drafted by #McKinsey CEO who holds thousands of #Pfizer shar…,2022-03-30 16:56:02,1509212869165998090,,,,53,0,en,Twitter Web App,,,False,Raphmofo
70,70,RT @rmoonchlid: corona lost to jungkookie https://t.co/EMNkWA3b4I,2022-03-30 16:55:55,1509212840183443459,,,,1880,0,en,Twitter for Android,,,False,persefyuna
71,71,"RT @googiefolder: jungkook instagram story update

🐰 netflix recommendations let's go 

👤 the end of the f...ing world 
🐰 #/the end of the…",2022-03-30 16:55:54,1509212833736978434,,,,4268,0,en,Twitter for Android,,,False,bangtanmafias7
72,72,"@Corona_Futbol @miseleccionmx Vamos 🇲🇽💚 por el pase 🎟 al Mundial de Qatar 2️⃣0️⃣2️⃣2️⃣
#CoronaMeLleva   522",2022-03-30 16:55:51,1509212824303771653,,,,0,0,en,Twitter for iPhone,1.5088704712065434e+18,85909170.0,False,saulito_mix3
73,73,"@SantarlasciJoe @NickAdamsinUSA Bro didn’t even take corona seriously leading 600,000 deaths. Joe woulda never let that happen sorry",2022-03-30 16:55:51,1509212821611061254,,,,0,0,en,Twitter for iPhone,1.5088239326815314e+18,1.2100138140470723e+18,False,ljaydadonn
74,74,RT @jkberries_: “corona lost to jungkookie” 🥺 https://t.co/XdFL0uHh6S,2022-03-30 16:55:49,1509212813541384194,,,,4,0,en,Twitter for Android,,,False,nonu_02
75,75,"@Corona_Futbol @miseleccionmx Vamos 🇲🇽💚 por el pase 🎟 al Mundial de Qatar 2️⃣0️⃣2️⃣2️⃣
#CoronaMeLleva   521",2022-03-30 16:55:47,1509212808277286925,,,,0,0,en,Twitter for iPhone,1.5088704712065434e+18,85909170.0,False,saulito_mix3
76,76,@muralithurpu31 @shiningkiran @TarockAnnaFan @Captain41230930 @ssrajamouli Adhi parledhu le NTR bday ki corona 2nd… https://t.co/PUTdmLGwJZ,2022-03-30 16:55:47,1509212805076901890,,,,0,0,en,Twitter for Android,1.5092122448147374e+18,2929369032.0,False,Saiteja14228107
77,77,"I feel it in my fingers
I feel it in my toes
Corona's all around me
And so the feeling grows

@danimalpena I‘m sure… https://t.co/nF17jY3zoJ",2022-03-30 16:55:45,1509212797980352512,,,,0,1,en,Twitter for iPhone,,,False,v_marzog
78,78,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:55:45,1509212796621234184,,,,24702,0,en,Twitter for Android,,,False,gookyy2
79,79,"@Corona_Futbol @miseleccionmx Vamos 🇲🇽💚 por el pase 🎟 al Mundial de Qatar 2️⃣0️⃣2️⃣2️⃣
#CoronaMeLleva   520",2022-03-30 16:55:43,1509212790690664460,,,,0,0,en,Twitter for iPhone,1.5088704712065434e+18,85909170.0,False,saulito_mix3
80,80,RT @rmoonchlid: corona lost to jungkookie https://t.co/EMNkWA3b4I,2022-03-30 16:55:42,1509212787154685953,,,,1880,0,en,Twitter for iPhone,,,False,agirlwithluv_7
81,81,RT @ENCHANTIINGTAe: “corona lost to jungkook” https://t.co/y7m3Y94aDa,2022-03-30 16:55:42,1509212785950953476,,,,24702,0,en,Twitter Web App,,,False,feelsinchim72
82,82,"RT @baIenciagajk: someone’s rec was ""the end of the fxxxing world"" and jungkook replied ""the end of the fxxxing corona"" PLEASE",2022-03-30 16:55:42,1509212783925411841,,,,516,0,en,Twitter for Android,,,False,jjkviIf
83,83,"RT @googiefolder: jungkook instagram story update

🐰 netflix recommendations let's go 

👤 the end of the f...ing world 
🐰 #/the end of the…",2022-03-30 16:55:41,1509212781903757315,,,,4268,0,en,Twitter for Android,,,False,miniekyus
84,84,"@Corona_Futbol @miseleccionmx Vamos 🇲🇽💚 por el pase 🎟 al Mundial de Qatar 2️⃣0️⃣2️⃣2️⃣
#CoronaMeLleva   519",2022-03-30 16:55:39,1509212773582000134,,,,0,0,en,Twitter for iPhone,1.5088704712065434e+18,85909170.0,False,saulito_mix3
85,85,"RT @btsbaragi_jk: 👤 The End of the F***ing World
🐰 #/The End of F***ing Corona

👤The adam project
🐰#/ooookkkk https://t.co/hVpogoHABA",2022-03-30 16:55:34,1509212751926685697,,,,1139,0,en,Twitter for Android,,,False,lactoesfree
86,86,"@Corona_Futbol @miseleccionmx Vamos 🇲🇽💚 por el pase 🎟 al Mundial de Qatar 2️⃣0️⃣2️⃣2️⃣
#CoronaMeLleva   518",2022-03-30 16:55:34,1509212749896814602,,,,0,0,en,Twitter for iPhone,1.5088704712065434e+18,85909170.0,False,saulito_mix3
87,87,"RT @googiefolder: jungkook instagram story update

🐰 netflix recommendations let's go 

👤 the end of the f...ing world 
🐰 #/the end of the…",2022-03-30 16:55:33,1509212747145297924,,,,4268,0,en,Twitter for Android,,,False,dearmyjooniie
88,88,RT @illicitvk: “corona lost to jungkookie” https://t.co/dVbmGnzmgL,2022-03-30 16:55:33,1509212746189094916,,,,6672,0,en,Twitter Web App,,,False,hellawoozi
89,89,RT @AndersonAfDMdEP: 🇬🇧| #France: @EmmanuelMacron had his tough #Corona policy drafted by #McKinsey CEO who holds thousands of #Pfizer shar…,2022-03-30 16:55:31,1509212737334829060,,,,53,0,en,Twitter Web App,,,False,KarynOnorati
90,90,"@Corona_Futbol @miseleccionmx Vamos 🇲🇽💚 por el pase 🎟 al Mundial de Qatar 2️⃣0️⃣2️⃣2️⃣
#CoronaMeLleva   517",2022-03-30 16:55:30,1509212733241282562,,,,0,0,en,Twitter for iPhone,1.5088704712065434e+18,85909170.0,False,saulito_mix3
91,91,"RT @haruharu_w_bts: 🐯look look look at those dance steps. corona lost to jungkook, and i couldn’t even move &lt;when i caught covid&gt; 😐😲 https:…",2022-03-30 16:55:26,1509212719609782274,,,,20565,0,en,Twitter for iPhone,,,True,chocok00kies
